modified_id,class_cde,crs_cde,crs_title,parent_crs_cde,parent_crs_dept,crs_status,M,T,W,R,F,begin_time,end_time
11609,4,ENTP 260 01,"Develop, Protect & Monetize IP",ENTP 260 01,ENTP,C,,T,,R,,14:30:00,15:50:00
11609,4,ENGL 135 02,Creative Writing,ENGL 135 02,ENGL,C,M,,W,,,14:30:00,15:50:00
11609,4,MUSC 109 01,West African Drumming Ensemble,MUSC 109 01,MUSC,C,,T,,,,19:00:00,20:50:00
10421,3,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
10421,3,BIOL 220X 02,Ecology and Evolution Lab,BIOL 220X 02,BIOL,C,,,,R,,12:00:00,15:50:00
10421,3,CSCI 325 01,Artificial Intelligence,CSCI 325 01,CSCI,C,M,,W,,F,11:00:00,11:50:00
10421,3,CSCI 240 01,Intro to Computational Math,MATH 240 01,MATH,C,M,,W,,F,09:00:00,09:50:00
10421,3,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,C,,T,,R,,09:30:00,10:50:00
10636,3,BUSN 245 01,Principles of Management,BUSN 245 01,BUSN,W,,T,,R,,13:00:00,14:20:00
10636,3,SOAN 320 01,Soc Research: Qualitative Methods,SOAN 320 01,SOAN,C,M,,W,R,,11:00:00,11:50:00
10636,3,SOAN 320X 01,Soc Rsch: Qualitative Methods Lab,SOAN 320X 01,SOAN,C,M,,,,,12:00:00,13:50:00
10636,3,PHIL 203 02,Business & Professional Ethics,PHIL 203 02,PHIL,C,M,,W,,,14:30:00,15:50:00
10636,3,POLS 140 01,Intro to Comparative Politics,POLS 140 01,POLS,C,M,,W,,F,09:00:00,09:50:00
10636,3,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11301,3,ENTP 110 02,Design Thinking & Problem Solving,ENTP 110 02,ENTP,C,M,,W,,,14:30:00,15:50:00
11301,3,HIST 234 01,"Witches, Preachers, and Mystics",RELG 234 01,RELG,C,M,,W,,,13:00:00,14:20:00
11301,3,ARTH 219 01,American Art,ARTH 219 01,ARTH,C,,T,,R,,13:00:00,14:20:00
11301,3,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,C,,T,,R,,09:30:00,10:50:00
10938,4,FREN 110 01,Beginning French I,FREN 110 01,FREN,C,M,,W,R,,11:00:00,11:50:00
10938,4,BUSN 225 03,Principles of Marketing,BUSN 225 03,BUSN,C,,T,,R,,13:00:00,14:20:00
10938,4,FIN 465 01,Applied Investment Management,FIN 465 01,FIN,C,,T,,R,,09:30:00,10:50:00
10938,4,FIN 330 01,Financial Modeling,FIN 330 01,FIN,W,M,,W,,,13:00:00,14:20:00
10294,4,BUSN 225 01,Principles of Marketing,BUSN 225 01,BUSN,C,,T,,R,,08:00:00,09:20:00
10294,4,BIOL 384L 01,Plant Biology,BIOL 384L 01,BIOL,C,M,,W,,F,11:00:00,11:50:00
10294,4,BIOL 384X 01,Plant Biology Lab,BIOL 384X 01,BIOL,C,,,W,,,12:00:00,15:50:00
10294,4,SPAN 322 01,Medical Spanish in a Global Context,SPAN 322 01,SPAN,C,M,,W,,F,09:00:00,09:50:00
10294,4,PHIL 156 01,Logic and Styles of Arguments,PHIL 156 01,PHIL,C,,T,,R,,13:00:00,14:20:00
10780,4,NEUR 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,C,M,,W,,,14:30:00,15:50:00
10780,4,NEUR 372 01,"Pharmacology: Drug, Brain, Behavior",NEUR 372 01,NEUR,C,M,,,,,19:00:00,21:50:00
10780,4,MUSC 108 01,Chamber Orchestra,MUSC 108 01,MUSC,C,,T,,R,,16:00:00,17:50:00
10780,4,BMB 300X 03,Biochemistry Lab,CHEM 300X 03,CHEM,C,,,,R,,12:00:00,15:50:00
10780,4,PSYC 435 01,Adolescence and Emerging Adulthood,PSYC 435 01,PSYC,C,M,,W,,F,10:00:00,10:50:00
10780,4,PSYC 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
11728,3,ECON 330 02,Econometrics,ECON 330 02,ECON,C,,T,,R,,09:30:00,10:50:00
11728,3,FIN 310 01,Corporate Finance,FIN 310 01,FIN,C,M,,W,,F,10:00:00,10:50:00
11728,3,ECON 255 01,Economic Analysis of Public Policy,ECON 255 01,ECON,C,M,,W,,F,11:00:00,11:50:00
11728,3,FIN 330 01,Financial Modeling,FIN 330 01,FIN,C,M,,W,,,13:00:00,14:20:00
10041,4,BUSN 330 01,Intermediate Accounting,BUSN 330 01,BUSN,C,M,,W,,F,08:00:00,08:50:00
10041,4,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,C,M,,W,,,14:30:00,15:50:00
10041,4,ENTP 370 01,New Venture Design,ENTP 370 01,ENTP,C,,T,,R,,09:30:00,10:50:00
10041,4,ENTP 260 01,"Develop, Protect & Monetize IP",ENTP 260 01,ENTP,C,,T,,R,,14:30:00,15:50:00
11641,4,ECON 345 01,Economics and Law,ECON 345 01,ECON,C,M,,W,,,14:30:00,15:50:00
11641,4,ECON 483 01,Behavioral Economics and Finance,ECON 483 01,ECON,C,M,,W,,F,11:00:00,11:50:00
11641,4,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
11641,4,IREL 245 01,Global IR Theory,POLS 245 01,POLS,C,M,,W,,,13:00:00,14:20:00
11756,4,COMM 370 01,Feminism and Pop Culture,COMM 370 01,COMM,C,M,,W,,,14:30:00,15:50:00
11756,4,BUSN 310 01,Marketing Research,BUSN 310 01,BUSN,C,,T,,R,,14:30:00,15:50:00
11756,4,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,C,,T,,R,,09:30:00,10:50:00
11756,4,COMM 290 02,Communication Inquiry,COMM 290 02,COMM,C,,T,,R,,13:00:00,14:20:00
11209,4,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,C,,T,,,,12:00:00,15:50:00
11209,4,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,C,,T,,R,,08:00:00,09:20:00
11209,4,BMB 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11209,4,BMB 300X 03,Biochemistry Lab,CHEM 300X 03,CHEM,C,,,,R,,12:00:00,15:50:00
11209,4,ENTP 110 01,Design Thinking & Problem Solving,ENTP 110 01,ENTP,C,M,,W,,,13:00:00,14:20:00
11209,4,ART 105 02,Intro to Digital and Studio Arts,ART 105 02,ART,C,,T,,R,,10:00:00,11:50:00
10943,4,ENGL 111 01,Intro to Prof Writing,ENGL 111 01,ENGL,C,M,,W,,F,08:00:00,08:50:00
10943,4,ES 120 01,Intro to Environmental Sciences,ES 120 01,ES,C,,T,,R,,09:30:00,10:50:00
10943,4,BIOL 478 01,Sr Sem: Animal Survival,BIOL 478 01,BIOL,C,M,,W,,,13:00:00,14:20:00
10943,4,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,C,,T,,R,,08:00:00,09:20:00
10943,4,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,C,,T,,,,12:00:00,15:50:00
10290,4,ES 236 01,Environmental Politics and Policy,ES 236 01,ES,C,,,W,,F,13:00:00,14:20:00
10290,4,ES 234 01,Historical Geology,ES 234 01,ES,C,M,,W,,F,11:00:00,11:50:00
10816,4,AFAM 300 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
10816,4,SOAN 316 01,Colonialisms and Resistance,SOAN 316 01,SOAN,C,M,,W,,,14:30:00,15:50:00
10816,4,MUSC 361 01,History of Western Art Music II,MUSC 361 01,MUSC,C,M,,W,,F,09:00:00,09:50:00
11197,4,SPAN 322 02,Medical Spanish in a Global Context,SPAN 322 02,SPAN,C,M,,W,,F,11:00:00,11:50:00
11197,4,ENGL 135 02,Creative Writing,ENGL 135 02,ENGL,C,M,,W,,,14:30:00,15:50:00
11197,4,BMB 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11197,4,BMB 300X 01,Biochemistry Lab,CHEM 300X 01,CHEM,C,,T,,,,12:00:00,15:50:00
11197,4,MATH 111 01,Calculus II,MATH 111 01,MATH,C,M,,W,,F,13:00:00,14:20:00
10333,4,CHIN 110 01,Beginning Chinese I,CHIN 110 01,CHIN,C,M,,W,,F,11:00:00,11:50:00
10333,4,CHIN 210 01,Intermediate Chinese,CHIN 210 01,CHIN,C,M,,W,,F,10:00:00,10:50:00
10333,4,BIOL 305 01,Seminar in Cell & Molecular Biology,BIOL 305 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
11704,50,PHIL 203 02,Business & Professional Ethics,PHIL 203 02,PHIL,C,M,,W,,,14:30:00,15:50:00
11704,50,MATH 160 01,Math Methods with Applications,MATH 160 01,MATH,C,,T,,R,,09:30:00,10:50:00
11704,50,BUSN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11704,50,COMM 110 02,Introduction to Communication,COMM 110 02,COMM,C,,T,,R,,08:00:00,09:20:00
11106,4,HPPC 209X 01,Human Physiology Lab,BIOL 209X 01,BIOL,C,M,,,,,12:00:00,13:50:00
11106,4,SOAN 206 01,Introduction to Disability Studies,SOAN 206 01,SOAN,C,M,,W,,F,09:00:00,09:50:00
11106,4,BIOL 342L 01,Developmental Biology,BIOL 342L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11106,4,BIOL 342X 01,Developmental Biology Lab,BIOL 342X 01,BIOL,C,,,,R,,12:00:00,15:50:00
11106,4,HPPC 209L 01,Human Physiology,BIOL 209L 01,BIOL,C,M,,W,,F,11:00:00,11:50:00
11106,4,PHYS 120L 01,General Physics I,PHYS 120L 01,PHYS,C,M,,W,,F,10:00:00,10:50:00
11106,4,PHYS 114X 02,Physics I Lab,PHYS 114X 02,PHYS,C,,T,,,,12:00:00,15:50:00
10841,3,ECON 330 02,Econometrics,ECON 330 02,ECON,C,,T,,R,,09:30:00,10:50:00
10841,3,ECON 483 01,Behavioral Economics and Finance,ECON 483 01,ECON,C,M,,W,,F,11:00:00,11:50:00
10841,3,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,C,,T,,R,,08:00:00,09:20:00
10841,3,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,C,,T,,,,12:00:00,15:50:00
10841,3,ENGL 111 01,Intro to Prof Writing,ENGL 111 01,ENGL,C,M,,W,,F,08:00:00,08:50:00
11690,4,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,C,,T,,,,12:00:00,15:50:00
11690,4,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,C,,T,,R,,08:00:00,09:20:00
11690,4,BIOL 485 01,Sr Sem: The Nobel Prizes,BIOL 485 01,BIOL,C,,,,,F,13:00:00,15:50:00
11380,2,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
11380,2,BIOL 220X 03,Ecology and Evolution Lab,BIOL 220X 03,BIOL,C,,,,,F,12:00:00,15:50:00
11380,2,BIOL 131 01,Bio Inq: Invasion Ecology,BIOL 131 01,BIOL,C,M,,W,,,13:00:00,14:20:00
11380,2,POLS 120 02,Introduction to American Politics,POLS 120 02,POLS,C,,T,,R,,13:00:00,14:20:00
11380,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11380,2,GSWS 110 01,Intro to Women's/Gender Studies,GSWS 110 01,GSWS,W,M,,W,,F,09:00:00,09:50:00
10318,4,COMM 290 02,Communication Inquiry,COMM 290 02,COMM,C,,T,,R,,13:00:00,14:20:00
10318,4,COMM 370 01,Feminism and Pop Culture,COMM 370 01,COMM,C,M,,W,,,14:30:00,15:50:00
10318,4,BUSN 465 01,"Poverty, Inequality, Discrimination",ECON 465 01,ECON,C,M,,W,,F,10:00:00,10:50:00
10318,4,ENTP 110 03,Design Thinking & Problem Solving,ENTP 110 03,ENTP,C,M,,,,,19:00:00,21:50:00
11395,4,ECON 391 01,Tutorial,ECON 391 01,ECON,C,,,,,,,
11395,4,ECON 494 02,Senior Thesis,ECON 494 02,ECON,C,,,,,,,
11395,4,ART 130 01,Elements of Design,ART 130 01,ART,C,M,,W,,,10:00:00,11:50:00
11395,4,POLS 260 01,Introduction to Legal Studies,POLS 260 01,POLS,C,,T,,R,,08:00:00,09:20:00
11395,4,MATH 230 01,Abstract & Discrete Mathematics,MATH 230 01,MATH,C,M,,W,,F,14:30:00,15:50:00
11234,4,POLS 487 01,"Money, Inequality and Power",POLS 487 01,POLS,C,M,,W,,,13:00:00,14:20:00
11234,4,POLS 324 01,Public Opinion,POLS 324 01,POLS,C,M,,W,,F,11:00:00,11:50:00
11234,4,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
11234,4,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11582,4,SOAN 200 01,Chicago Parks,SOAN 200 01,SOAN,C,,T,,R,,09:30:00,10:50:00
11582,4,SOAN 372 01,Queer Theory,SOAN 372 01,SOAN,C,,T,,R,,13:00:00,14:20:00
11582,4,ES 234 01,Historical Geology,ES 234 01,ES,C,M,,W,,F,11:00:00,11:50:00
11582,4,ES 317 01,Social & Environ Justice in Dickens,ENGL 317 01,ENGL,C,M,,W,,F,10:00:00,10:50:00
11582,4,SOAN 493 01,Research Project,SOAN 493 01,SOAN,C,,,,,,,
10167,4,PHIL 203 02,Business & Professional Ethics,PHIL 203 02,PHIL,W,M,,W,,,14:30:00,15:50:00
10167,4,PHIL 325 01,Major Ethical Theories,PHIL 325 01,PHIL,C,M,,W,,,13:00:00,14:20:00
10167,4,BUSN 225 03,Principles of Marketing,BUSN 225 03,BUSN,W,,T,,R,,13:00:00,14:20:00
10012,4,CINE 200 01,Film Editing,CINE 200 01,CINE,C,M,,W,,,14:30:00,15:50:00
10012,4,ENTP 220 01,Fundraising & Sales,ENTP 220 01,ENTP,C,,T,,R,,09:30:00,10:50:00
10012,4,ENTP 250 01,Small Bus Leadership & Management,ENTP 250 01,ENTP,C,,T,,R,,13:00:00,14:20:00
10012,4,ART 142 02,Digital Design Foundations,ART 142 02,ART,C,M,,W,,,10:00:00,11:50:00
10649,3,ENTP 260 01,"Develop, Protect & Monetize IP",ENTP 260 01,ENTP,C,,T,,R,,14:30:00,15:50:00
10649,3,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10649,3,ENTP 230 01,Product Market Fit,ENTP 230 01,ENTP,C,,T,,,,19:00:00,21:50:00
10649,3,BUSN 230 03,Financial Accounting,BUSN 230 03,BUSN,C,,T,,R,,13:00:00,14:20:00
10649,3,BUSN 465 01,"Poverty, Inequality, Discrimination",ECON 465 01,ECON,C,M,,W,,F,10:00:00,10:50:00
10260,4,ETHC 277 01,"Identities, Rights, Social Justice",PHIL 277 01,PHIL,C,M,,W,,,19:00:00,20:20:00
10260,4,PSYC 250 01,Community Psychology,PSYC 250 01,PSYC,C,,T,,R,,14:30:00,15:50:00
10260,4,PSYC 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,C,M,,W,,,14:30:00,15:50:00
11111,4,ENTP 110 01,Design Thinking & Problem Solving,ENTP 110 01,ENTP,C,M,,W,,,13:00:00,14:20:00
11111,4,PPCY 150 01,Public Policy Studies,POLS 150 01,POLS,C,,T,,R,,13:00:00,14:20:00
11111,4,HIST 110 01,Global Change: The Power of History,HIST 110 01,HIST,C,M,,W,,F,10:00:00,10:50:00
11111,4,MUSC 105 01,Sylvan Singers,MUSC 105 01,MUSC,C,M,T,W,R,,12:00:00,12:50:00
11111,4,POLS 110 01,Introduction to Global Politics,POLS 110 01,POLS,C,,T,,R,,09:30:00,10:50:00
11673,3,BMB 342L 01,Developmental Biology,BIOL 342L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11673,3,BIOL 342X 01,Developmental Biology Lab,BIOL 342X 01,BIOL,C,,,,R,,12:00:00,15:50:00
11673,3,PHYS 110L 01,Introductory Physics I,PHYS 110L 01,PHYS,C,M,,W,,F,08:00:00,08:50:00
11673,3,HIST 234 01,"Witches, Preachers, and Mystics",RELG 234 01,RELG,C,M,,W,,,13:00:00,14:20:00
11673,3,PHYS 114X 05,Physics I Lab,PHYS 114X 05,PHYS,C,,,,,F,12:00:00,15:50:00
11673,3,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
10549,4,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,C,,T,,R,,13:00:00,14:20:00
10549,4,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,C,,,W,,,19:00:00,21:50:00
10549,4,MATH 250 01,Intro to Statistical Programming,MATH 250 01,MATH,C,M,,W,,F,10:00:00,10:50:00
10549,4,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,C,,T,,R,,09:30:00,10:50:00
10549,4,HIST 200 01,"Empire, Slavery, Freedom: Early US",HIST 200 01,HIST,C,M,,W,,,13:00:00,14:20:00
10881,3,BUSN 130 01,Applied Statistics,ECON 130 01,ECON,C,M,,W,,F,08:00:00,08:50:00
10881,3,SOAN 320 01,Soc Research: Qualitative Methods,SOAN 320 01,SOAN,C,M,,W,R,,11:00:00,11:50:00
10881,3,SOAN 320X 02,Soc Rsch: Qualitative Methods Lab,SOAN 320X 02,SOAN,C,M,,,,,14:00:00,15:50:00
10881,3,PSYC 110L 01,Intro to Psychological Science,PSYC 110L 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
10881,3,PSYC 110X 07,Intro to Psychological Science Lab,PSYC 110X 07,PSYC,C,,,,,F,12:00:00,13:50:00
10881,3,HIST 262 01,Modern Japan,HIST 262 01,HIST,C,,T,,R,,13:00:00,14:20:00
11131,4,COMM 485 01,Advertising and Consumer Culture,COMM 485 01,COMM,C,M,,W,,,13:00:00,14:20:00
11131,4,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,C,,T,,R,,13:00:00,14:20:00
11131,4,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,C,,,W,,,19:00:00,21:50:00
11131,4,SOAN 210 02,Principles of Social Organization,SOAN 210 02,SOAN,C,,T,,R,,09:30:00,10:50:00
11131,4,AFAM 202 01,African American History 1619-1865,HIST 202 01,HIST,C,,T,,R,,14:30:00,15:50:00
10299,4,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
10299,4,BUSN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
10299,4,BUSN 330 01,Intermediate Accounting,BUSN 330 01,BUSN,C,M,,W,,F,08:00:00,08:50:00
10299,4,CSCI 325 01,Artificial Intelligence,CSCI 325 01,CSCI,C,M,,W,,F,11:00:00,11:50:00
11151,4,ES 234 01,Historical Geology,ES 234 01,ES,C,M,,W,,F,11:00:00,11:50:00
11151,4,CHEM 320L 01,Physical Chemistry I,CHEM 320L 01,CHEM,C,,T,,R,,09:30:00,10:50:00
11151,4,CHEM 320X 01,Physical Chemistry I Lab,CHEM 320X 01,CHEM,C,,,,R,,12:00:00,15:50:00
11151,4,BIOL 120X 01,Organismal Biology Lab,BIOL 120X 01,BIOL,C,,T,,,,12:00:00,15:50:00
11151,4,BIOL 120L 02,Organismal Biology,BIOL 120L 02,BIOL,C,M,,W,,F,10:00:00,10:50:00
11151,4,RELG 234 01,"Witches, Preachers, and Mystics",RELG 234 01,RELG,W,M,,W,,,13:00:00,14:20:00
11472,4,BIOL 485 01,Sr Sem: The Nobel Prizes,BIOL 485 01,BIOL,C,,,,,F,13:00:00,15:50:00
11472,4,BMB 493 01,Research Project,BMB 493 01,BMB,C,,,,,,,
11472,4,PHIL 208 01,Death,PHIL 208 01,PHIL,C,,T,,R,,09:30:00,10:50:00
11472,4,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,C,,T,,R,,08:00:00,09:20:00
11472,4,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,C,,T,,,,12:00:00,15:50:00
11472,4,CHEM 300X 02,Biochemistry Lab,CHEM 300X 02,CHEM,C,,,W,,,12:00:00,15:50:00
11472,4,CHEM 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
10714,4,POLS 219 01,Politics of Latin America,POLS 219 01,POLS,C,M,,W,,F,11:00:00,11:50:00
10714,4,ENGL 256 01,Writing and The Law,ENGL 256 01,ENGL,C,M,,,,,19:00:00,21:50:00
10714,4,ECON 110 02,Principles of Economics,ECON 110 02,ECON,C,M,,W,,F,09:00:00,09:50:00
10714,4,AFAM 300 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
10503,4,MUSC 274 01,Teaching Choral Ensembles,MUSC 274 01,MUSC,C,M,,W,,F,13:00:00,14:20:00
10503,4,MUSC 217 01,World Music Survey,MUSC 217 01,MUSC,C,,T,,R,,09:30:00,10:50:00
10503,4,EDUC 422 01,Discipline-Specific PK-12 Curriclm,EDUC 422 01,EDUC,C,,T,,,,16:00:00,18:50:00
10503,4,EDUC 419 01,Adolescent Curr & Instruc Design,EDUC 419 01,EDUC,C,M,,W,,,14:30:00,15:50:00
10003,4,SPAN 360 01,Peninsular Narrative,SPAN 360 01,SPAN,C,,T,,R,,13:00:00,14:20:00
10003,4,BIOL 112 01,Learning About Our World,BIOL 112 01,BIOL,C,,T,,R,,19:00:00,20:20:00
10003,4,EDUC 104 01,Elem Math from Advanced Standpoint,MATH 104 01,MATH,C,,,W,,,19:00:00,21:50:00
10003,4,PSYC 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
11054,4,SPAN 322 01,Medical Spanish in a Global Context,SPAN 322 01,SPAN,C,M,,W,,F,09:00:00,09:50:00
11054,4,BIOL 209L 01,Human Physiology,BIOL 209L 01,BIOL,C,M,,W,,F,11:00:00,11:50:00
11054,4,BIOL 209X 01,Human Physiology Lab,BIOL 209X 01,BIOL,C,M,,,,,12:00:00,13:50:00
11054,4,ENGL 205 01,Diverse Voices 20th-c U.S. Lit,ENGL 205 01,ENGL,C,,T,,R,,14:30:00,15:50:00
11054,4,NEUR 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,C,M,,W,,,14:30:00,15:50:00
11054,4,MUSC 107 01,Concert Band,MUSC 107 01,MUSC,C,M,,,R,,16:00:00,17:50:00
10005,4,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,C,,T,,R,,09:30:00,10:50:00
10005,4,AFAM 214 01,James Baldwin,ENGL 214 01,ENGL,C,M,,W,,,14:30:00,15:50:00
10005,4,PHIL 156 02,Logic and Styles of Arguments,PHIL 156 02,PHIL,C,,T,,R,,14:30:00,15:50:00
10222,4,POLS 272 01,Mock Trial,POLS 272 01,POLS,C,,,,,,,
10222,4,MUSC 225 01,Intro to Electronic Music,MUSC 225 01,MUSC,C,,T,,R,,14:30:00,15:50:00
10222,4,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,T,,,,16:00:00,17:50:00
10222,4,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,,,R,,16:00:00,17:50:00
10222,4,ENGL 256 01,Writing and The Law,ENGL 256 01,ENGL,C,M,,,,,19:00:00,21:50:00
10547,4,MUSC 107 01,Concert Band,MUSC 107 01,MUSC,C,M,,,R,,16:00:00,17:50:00
10547,4,CHEM 320L 01,Physical Chemistry I,CHEM 320L 01,CHEM,C,,T,,R,,09:30:00,10:50:00
10547,4,CHEM 320X 01,Physical Chemistry I Lab,CHEM 320X 01,CHEM,C,,,,R,,12:00:00,15:50:00
10547,4,CHEM 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
10547,4,CHEM 300X 02,Biochemistry Lab,CHEM 300X 02,CHEM,C,,,W,,,12:00:00,15:50:00
10547,4,CHEM 410L 01,Instrumental Analysis,CHEM 410L 01,CHEM,C,M,,W,,F,11:00:00,11:50:00
10547,4,CHEM 410X 01,Instrumental Analysis Lab,CHEM 410X 01,CHEM,C,,T,,,,12:00:00,15:50:00
10542,4,THTR 105 01,Introduction to Dance,THTR 105 01,THTR,C,,T,,R,,08:00:00,09:20:00
10542,4,PHIL 215 01,Philosophy of Miyazaki,PHIL 215 01,PHIL,C,M,,W,,,14:30:00,15:50:00
10542,4,HIST 420 01,"China, Japan and the West",HIST 420 01,HIST,C,,T,,,,19:00:00,21:50:00
10542,4,SOAN 200 01,Chicago Parks,SOAN 200 01,SOAN,C,,T,,R,,09:30:00,10:50:00
10242,3,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
10242,3,PHYE 118 01,Beginning Swimming,PHYE 118 01,PHYE,C,,T,,R,,08:00:00,08:50:00
10242,3,PHYE 131 01,Beg. Strength & Conditioning,PHYE 131 01,PHYE,C,,T,,R,,10:00:00,10:50:00
10242,3,PHIL 215 01,Philosophy of Miyazaki,PHIL 215 01,PHIL,C,M,,W,,,14:30:00,15:50:00
10242,3,PSYC 110L 01,Intro to Psychological Science,PSYC 110L 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
10242,3,PSYC 110X 07,Intro to Psychological Science Lab,PSYC 110X 07,PSYC,C,,,,,F,12:00:00,13:50:00
10242,3,POLS 487 01,"Money, Inequality and Power",POLS 487 01,POLS,C,M,,W,,,13:00:00,14:20:00
10865,4,ECON 330 01,Econometrics,ECON 330 01,ECON,C,M,,W,,,14:30:00,15:50:00
10865,4,CSCI 250 02,Programming for Data Applications,CSCI 250 02,CSCI,C,M,,W,,F,08:00:00,08:50:00
10865,4,MATH 210 01,Multivariable Calculus,MATH 210 01,MATH,C,M,,W,R,F,10:00:00,10:50:00
10865,4,MATH 350 01,Mathematical Probability,MATH 350 01,MATH,C,M,,W,,F,13:00:00,14:20:00
10445,4,BUSN 460 01,Brand Management and Positioning,BUSN 460 01,BUSN,C,M,,W,,,13:00:00,14:20:00
10445,4,ART 253 01,Graphic and Digital Design,ART 253 01,ART,C,,T,,R,,13:00:00,15:20:00
10445,4,MATH 110 03,Calculus I,MATH 110 03,MATH,C,M,T,W,,F,08:00:00,08:50:00
10445,4,ART 105 02,Intro to Digital and Studio Arts,ART 105 02,ART,C,,T,,R,,10:00:00,11:50:00
10581,4,EDUC 419 01,Adolescent Curr & Instruc Design,EDUC 419 01,EDUC,C,M,,W,,,14:30:00,15:50:00
10581,4,ENGL 243 01,Writing Literary Horror,ENGL 243 01,ENGL,C,M,,W,,F,09:00:00,09:50:00
10581,4,EDUC 420 01,Disc Spec Mthds Teachng Adolescents,EDUC 420 01,EDUC,C,,T,,,,16:00:00,18:50:00
10436,4,BUSN 357 01,Marketing Strategy,BUSN 357 01,BUSN,C,,T,,R,,13:00:00,14:20:00
10436,4,BUSN 460 01,Brand Management and Positioning,BUSN 460 01,BUSN,W,M,,W,,,13:00:00,14:20:00
10436,4,ENTP 230 01,Product Market Fit,ENTP 230 01,ENTP,C,,T,,,,19:00:00,21:50:00
10436,4,ENTP 370 01,New Venture Design,ENTP 370 01,ENTP,C,,T,,R,,09:30:00,10:50:00
10436,4,ARTH 110 01,Intro to Visual Arts and Design,ARTH 110 01,ARTH,C,M,,W,,F,10:00:00,10:50:00
11689,4,POLS 487 01,"Money, Inequality and Power",POLS 487 01,POLS,C,M,,W,,,13:00:00,14:20:00
11689,4,POLS 150 01,Public Policy Studies,POLS 150 01,POLS,C,,T,,R,,13:00:00,14:20:00
